Bransje_ID,Erfaring,Struktur,Driv,Samarbeid,Ekstroversjon,Skill_Match,Jobb_Hopping,IQ,Hired,Flight_Risk,Markedsverdi
3,17,10,10,2,3,56,0,134,1,0,1429712
0,7,10,7,2,1,81,4,130,1,1,1264770
4,18,1,7,8,3,83,0,91,0,0,1142422
1,16,6,5,8,10,62,0,112,1,0,1137362
1,23,8,3,10,7,92,5,97,1,1,1786270
0,0,8,4,6,6,52,5,119,1,1,1167507
2,3,6,3,10,8,76,1,93,1,0,785565
2,23,5,9,6,7,51,0,114,1,0,1125625
1,8,2,5,8,3,35,3,121,0,1,930354
3,8,9,3,6,2,73,0,136,1,0,1152747
1,5,2,6,7,5,96,0,93,0,0,816341
2,3,6,3,3,6,39,0,117,0,0,660448
1,2,7,1,7,1,28,2,107,0,1,1494122
0,4,4,10,10,2,96,2,144,1,1,1211215
0,13,2,1,3,4,24,2,124,0,0,1214034
0,6,1,9,9,3,25,3,114,0,1,726052
0,1,7,10,5,1,37,5,125,1,1,1183899
0,17,6,8,7,9,27,2,124,1,0,1110564
2,7,8,1,5,9,35,3,98,1,0,608237
4,11,8,3,2,7,78,2,117,1,0,966207
2,3,4,5,10,10,54,0,114,1,0,913809
0,10,6,10,10,1,31,4,139,1,1,1115702
3,8,2,8,1,2,24,5,109,0,1,759420
2,5,8,6,4,9,85,3,113,1,0,809621
4,18,5,2,9,4,48,0,85,1,0,965796
4,7,1,2,10,10,76,2,117,0,0,909090
0,3,4,3,5,7,24,2,110,1,1,1255404
3,24,4,8,10,7,26,0,119,1,0,1321162
2,6,3,9,1,4,82,1,122,0,0,710510
2,12,3,9,3,2,92,4,124,0,0,808610
2,1,2,7,4,9,59,2,119,0,0,727537
1,23,5,5,7,2,49,2,107,1,0,1637722
0,12,5,2,1,5,27,0,116,1,0,1069770
3,0,9,7,5,7,90,0,133,1,0,853050
4,14,2,5,8,6,86,3,115,1,0,849144
2,2,4,2,5,9,83,5,118,0,1,904015
1,11,1,10,4,3,96,1,106,1,0,1250891
1,6,8,1,5,10,80,3,85,0,1,730855
4,10,3,5,8,10,56,2,108,0,0,915789
3,22,1,5,2,7,84,4,105,0,1,1347663
0,4,2,6,6,1,91,3,101,1,1,738720
2,6,9,6,8,4,62,0,131,1,0,689918
2,25,8,7,2,2,68,3,98,0,0,1018522
1,2,7,8,9,4,82,3,126,0,1,960306
3,17,6,2,3,8,49,1,125,1,0,1087111
0,19,5,7,5,2,56,2,122,1,0,1149224
2,6,6,6,1,3,74,3,98,1,0,797099
2,22,8,3,3,2,37,0,107,1,0,1264442
0,9,3,10,5,2,88,1,106,1,0,972991
3,1,4,8,8,8,73,1,97,1,0,648650
4,1,2,2,6,1,65,5,95,0,1,606048
4,4,1,9,2,1,98,4,113,0,1,620779
2,20,1,3,6,4,46,4,103,1,0,1200521
0,8,10,5,9,10,83,2,128,1,1,762731
4,11,5,7,10,1,51,5,112,0,1,846433
1,1,1,2,1,5,39,5,96,0,1,1488437
2,23,10,7,4,9,32,4,130,1,0,1209814
0,22,5,10,8,2,80,0,139,1,0,1401973
1,3,6,5,1,2,38,1,111,0,0,722216
3,25,9,9,8,9,58,1,133,1,0,1237683
3,11,7,3,8,9,42,4,102,1,1,915266
1,23,8,9,2,3,91,3,124,1,1,1574840
2,20,8,7,9,5,33,1,107,1,0,1290571
1,23,6,10,7,10,66,3,112,1,1,1922959
4,20,7,1,5,6,34,1,97,1,0,908322
1,16,5,7,5,1,83,2,124,1,0,945431
1,13,7,3,3,2,35,5,92,0,1,1063184
1,25,6,9,1,3,68,3,129,1,0,1905846
2,11,1,3,1,8,64,2,124,0,0,1073697
1,25,2,8,7,2,93,4,129,1,1,1384188
4,13,5,9,4,4,41,0,106,1,0,968295
4,0,4,5,6,7,39,4,102,0,1,766182
4,20,6,5,3,4,68,1,80,1,0,1170946
1,2,4,2,9,2,63,0,124,0,0,575413
3,17,8,4,8,8,99,4,135,1,1,1055246
1,5,10,10,7,2,69,1,88,0,0,1054445
0,11,8,6,10,10,92,0,131,1,0,1194820
4,0,3,8,3,10,43,2,119,0,0,518159
1,21,1,2,2,2,28,4,115,1,1,1841206
2,12,9,9,1,1,30,1,92,0,0,743270
1,11,7,5,9,2,46,1,99,1,0,1148997
2,8,1,6,1,5,55,1,96,0,0,904001
2,12,9,2,1,10,36,3,129,0,0,978702
1,14,5,9,2,3,89,2,119,1,0,1700979
1,10,9,8,5,4,67,4,88,1,1,1324953
2,23,3,9,7,2,36,1,129,1,0,1281561
0,2,5,4,1,4,97,1,129,1,0,701815
0,6,2,2,4,8,31,2,113,1,1,887398
4,6,7,5,9,2,27,5,118,1,1,770633
3,16,2,1,6,2,44,0,128,0,0,975164
0,5,10,7,3,3,80,5,127,1,1,728877
0,6,5,3,3,3,31,2,147,1,1,1170078
4,18,9,8,5,6,47,2,92,1,0,895804
2,12,6,1,4,7,26,5,109,0,1,737288
1,11,2,4,6,6,94,5,114,0,1,1639975
2,2,4,8,9,8,64,0,109,1,0,703367
1,9,1,2,5,8,97,4,105,1,1,1061161
1,10,2,6,2,2,22,2,114,0,1,820768
2,2,1,7,6,5,53,5,97,0,1,913746
4,23,5,10,6,9,73,5,119,1,1,1229795
4,21,4,7,9,3,64,1,80,1,0,870078
0,4,3,8,8,4,67,1,116,1,0,804153
1,15,10,5,7,3,76,5,86,1,1,1478610
2,14,1,3,7,10,42,3,119,1,0,1115205
0,9,2,6,2,7,79,4,117,1,1,817840
4,5,8,2,10,7,87,0,118,1,0,624320
4,8,5,10,1,3,71,4,116,0,1,888323
2,20,1,6,7,7,93,5,135,1,1,957023
4,12,6,3,7,8,41,0,90,1,0,825126
0,21,6,7,2,8,21,4,133,1,1,1095400
3,5,9,4,1,2,100,5,130,1,1,1137088
3,18,3,3,7,6,56,5,139,0,1,1250223
2,16,5,8,4,2,39,2,123,1,0,1185897
2,18,10,3,3,3,52,0,110,1,0,1219003
4,15,5,9,10,1,76,4,124,1,0,865134
3,16,8,6,4,10,76,5,105,1,1,1256407
3,11,9,8,8,10,50,5,95,1,1,1208773
1,10,1,7,3,10,33,5,111,1,1,1503818
2,1,5,3,5,4,72,3,119,1,0,486752
2,21,1,10,1,8,71,0,98,0,0,932808
4,6,10,8,6,8,67,1,88,1,0,709888
1,18,3,1,2,5,21,3,130,1,1,1770676
2,1,4,2,5,3,72,0,112,0,0,573510
0,10,9,5,4,4,94,4,127,1,1,979875
3,15,4,10,2,10,20,1,133,1,0,1063218
2,17,3,8,9,8,95,0,133,1,0,824292
2,17,7,2,6,6,97,5,117,1,1,1123480
3,14,2,8,9,7,24,4,128,1,1,1032632
4,10,8,1,7,2,98,0,118,1,0,977098
2,10,4,9,9,6,51,1,99,1,0,915741
3,2,4,6,5,6,65,4,121,1,1,1076303
1,18,10,2,6,5,63,2,109,1,0,1751796
3,13,10,4,2,3,37,4,105,1,1,1313241
4,15,6,7,1,1,23,4,124,1,0,931742
1,19,3,8,5,5,52,1,123,1,0,897757
4,13,3,7,9,10,26,4,88,1,0,1027879
1,22,8,5,10,6,20,0,105,1,0,1485704
4,13,4,9,3,2,28,5,119,1,1,823830
0,4,9,2,7,6,96,5,150,1,1,990105
2,11,10,9,1,3,63,3,116,1,0,773380
1,16,2,2,2,4,97,1,90,1,0,1247853
4,10,10,3,1,9,35,0,115,1,0,805889
1,9,4,5,8,9,22,4,120,1,1,1047203
2,5,10,10,3,7,33,0,134,1,0,921084
2,11,8,7,4,1,81,4,119,1,1,730462
3,11,1,3,4,10,68,5,139,0,1,1133335
2,14,2,6,8,3,47,2,92,1,0,1132671
1,14,5,8,3,4,41,4,95,1,1,860791
1,23,3,10,2,1,31,1,97,1,0,1180461
1,12,5,9,5,4,36,3,97,1,1,1260502
1,23,4,6,9,8,62,1,89,1,0,1030825
4,17,1,4,10,5,58,5,116,1,1,996282
1,15,6,7,8,10,67,0,104,1,0,1451417
2,7,3,5,5,10,98,1,105,1,0,1012118
2,14,2,8,4,3,29,1,107,0,0,884491
0,16,1,5,8,7,89,2,107,1,0,1417274
3,15,6,4,3,1,21,0,140,1,0,1162100
0,21,10,2,7,8,88,3,105,1,1,1394183
2,0,2,8,3,2,88,4,90,0,1,510345
1,24,3,7,7,9,26,4,130,1,1,1182041
1,22,1,5,10,2,39,1,86,1,0,1529144
3,3,5,8,10,6,54,4,119,1,1,770436
3,6,8,7,3,10,38,3,110,1,1,987492
1,10,10,9,2,3,53,0,109,1,0,1372933
2,14,9,9,5,2,57,4,101,1,0,850671
1,3,3,1,8,2,90,1,119,0,0,1299890
2,5,4,7,7,5,21,0,125,0,0,579250
4,14,3,5,7,6,33,1,124,1,0,860255
1,8,9,9,3,9,55,5,126,1,1,1187259
3,24,3,3,9,3,48,5,95,0,1,1468299
2,9,1,8,8,9,89,1,125,1,0,1056835
4,19,1,8,5,6,21,2,82,1,0,969487
0,1,10,4,1,10,58,2,143,1,1,1127497
3,2,5,1,8,3,44,0,112,1,0,921588
3,15,2,9,3,1,91,3,139,0,1,932467
4,12,10,7,7,2,20,4,125,1,0,855937
0,9,3,5,6,5,44,4,133,1,1,1279625
0,16,8,3,1,6,79,4,146,1,1,1185256
2,4,1,9,7,1,41,4,123,0,1,622857
0,8,10,5,7,3,84,1,129,1,0,802501
4,16,6,5,7,5,51,2,94,1,0,930950
3,23,6,5,8,1,87,1,131,1,0,1182265
0,17,7,1,10,2,48,2,128,1,0,1516380
3,6,2,6,10,1,60,2,120,1,1,792652
2,19,8,1,3,7,78,0,131,1,0,910698
4,6,2,2,9,9,78,5,110,0,1,701812
0,21,8,7,8,4,61,3,120,1,1,1576167
2,5,5,8,4,7,77,3,117,1,0,605925
2,15,4,8,6,6,33,0,125,0,0,995054
3,22,4,1,2,4,38,4,134,1,1,1094564
3,4,8,5,1,3,69,5,109,1,1,700376
0,7,9,5,7,9,92,4,108,1,1,897877
4,17,10,4,5,7,69,3,81,1,0,1071303
3,21,7,2,9,9,23,2,139,1,0,1296877
1,7,8,7,6,7,86,5,88,1,1,993034
2,10,5,8,1,9,50,2,95,0,0,1072910
1,3,3,3,1,5,98,2,103,0,1,661951
1,8,1,7,6,4,75,0,113,1,0,1211754
3,6,9,4,8,5,50,2,128,1,1,695310
3,19,1,5,6,10,20,0,113,0,0,1465697
4,18,5,5,10,5,73,5,104,1,1,1069388
0,8,1,8,10,7,49,4,108,1,1,1090313
1,6,4,10,1,6,20,2,118,1,1,1150954
1,12,2,6,3,7,38,4,89,1,1,842282
0,4,3,10,2,2,89,2,108,1,1,907205
0,1,10,5,7,9,30,3,100,1,1,1147459
2,6,10,10,3,1,74,5,107,1,1,791353
1,23,7,4,10,4,50,3,127,1,1,1171805
2,6,6,9,1,4,49,1,128,0,0,694002
3,19,3,6,10,10,78,4,122,1,1,1456133
0,10,4,3,5,2,49,3,135,1,1,1382771
1,20,9,5,9,5,21,5,121,1,1,1829311
3,14,8,3,8,1,23,4,116,1,1,1216508
2,13,6,9,2,8,49,2,115,0,0,1003632
2,0,6,9,1,5,43,1,119,0,0,859657
0,22,9,7,9,10,100,4,105,1,1,1589843
2,3,7,1,9,9,39,3,116,1,0,943631
2,12,1,5,1,4,79,3,122,0,0,758115
2,24,6,1,8,10,87,2,105,1,0,1121498
4,19,3,7,3,8,29,4,88,1,0,1070406
4,1,4,1,2,2,70,0,93,0,0,798144
3,25,5,7,5,4,98,3,138,1,0,1251599
3,20,6,10,10,2,99,5,122,1,1,975444
0,14,5,4,2,10,24,4,140,1,1,1264123
3,18,10,4,9,4,79,4,108,1,1,1075345
2,9,1,4,4,10,39,0,122,0,0,852503
1,9,2,7,5,2,43,2,92,1,1,1350130
1,13,10,9,6,10,30,5,121,1,1,940450
4,11,9,2,4,8,37,4,102,1,1,811589
1,15,1,9,8,6,46,5,111,1,1,1266435
0,19,7,9,2,8,42,4,130,1,1,1034528
1,14,8,10,6,1,50,4,86,1,1,1148414
0,20,9,9,1,3,32,3,117,1,1,1408198
0,10,2,4,2,8,98,3,141,1,1,1354925
0,19,3,7,1,8,52,3,129,1,1,1416256
1,23,3,7,7,5,42,3,108,1,1,1343212
3,12,9,7,10,3,94,0,138,1,0,1134967
1,23,8,9,7,3,52,3,120,1,1,1377052
2,10,9,8,8,9,34,2,116,1,0,1031662
2,6,9,2,4,9,81,5,108,1,1,935541
3,2,4,9,6,7,70,4,100,1,1,921977
4,19,7,10,7,10,65,4,99,1,0,1070415
0,24,8,1,10,1,31,3,116,1,0,1509761
4,25,8,5,6,9,62,4,120,1,0,978809
1,17,3,7,3,4,23,1,112,1,0,1330865
2,4,6,3,5,10,98,4,125,1,1,902147
0,2,9,2,6,5,64,4,149,1,1,960100
4,8,4,10,4,1,68,0,122,0,0,775615
1,19,6,3,2,9,68,3,105,1,1,1853247
2,19,7,6,8,6,35,1,129,1,0,985152
4,24,8,6,7,4,24,1,92,1,0,1159281
2,14,5,5,6,6,90,4,122,1,0,805334
0,0,8,6,4,2,65,2,115,1,1,746628
0,23,10,6,7,3,79,4,124,1,1,1649339
0,1,2,8,3,1,85,4,149,1,1,1072647
3,17,4,9,4,1,53,3,116,0,1,1354236
4,22,8,8,9,10,51,1,95,1,0,1015846
3,18,9,4,1,9,24,2,123,1,0,1447844
1,11,8,1,2,8,36,4,93,0,1,1489182
2,10,5,9,8,5,100,3,133,1,0,1073961
0,8,1,7,2,8,72,1,107,1,0,1105731
3,5,10,9,8,10,28,0,139,1,0,1178653
0,2,7,8,2,3,44,1,115,1,0,787033
4,12,6,2,2,7,70,2,94,1,0,895046
2,25,9,6,2,5,22,3,99,1,0,1063852
4,17,7,5,4,9,71,1,101,1,0,912902
1,9,6,8,9,1,85,0,88,1,0,1423027
0,5,5,6,9,2,51,4,138,1,1,760130
4,21,2,8,8,3,45,1,87,1,0,1099245
1,1,7,10,7,4,38,2,130,1,1,1288167
0,9,10,5,3,10,36,2,144,1,1,907119
4,14,8,8,4,5,41,5,91,1,1,1041987
1,20,8,2,8,4,20,2,91,1,0,1279634
1,0,10,6,1,4,52,0,85,0,0,1356892
0,6,6,9,10,3,87,4,126,1,1,1028861
4,1,9,4,8,9,39,2,114,1,0,763091
4,5,10,7,10,10,39,0,88,1,0,613227
3,0,3,1,3,6,27,4,116,1,1,1061515
4,4,5,7,7,7,83,2,108,0,0,567195
1,9,9,3,1,1,40,4,88,0,1,982849
2,25,5,1,9,8,68,5,93,1,0,1368092
0,8,6,7,4,6,74,2,132,1,1,973345
2,14,10,10,8,4,88,3,128,1,0,898345
2,15,9,4,2,7,75,1,96,0,0,1151028
3,19,2,2,7,4,55,1,139,1,0,1223821
2,4,9,8,5,10,34,0,100,1,0,703560
2,8,1,5,6,10,90,3,99,1,0,907155
3,15,3,7,6,2,77,1,98,1,0,877421
1,11,4,4,4,10,58,4,89,1,1,1441925
0,11,1,7,6,6,64,1,146,1,0,1059491
3,21,5,6,10,9,59,2,113,1,0,1064833
0,5,5,8,6,6,27,4,118,1,1,878665
1,3,4,8,2,2,56,5,100,1,1,1007004
4,18,10,1,4,5,77,0,114,1,0,1125063
0,19,5,6,8,5,91,0,137,1,0,1455941
3,8,3,8,9,6,56,4,138,1,1,1049677
3,4,1,10,1,1,52,0,114,0,0,883252
3,17,1,4,1,6,68,0,133,0,0,1222735
3,11,9,4,4,3,100,0,111,1,0,1277504
2,5,3,6,3,1,99,2,111,1,0,583138
4,18,8,8,3,6,85,1,122,1,0,876033
3,5,5,10,3,2,48,3,137,1,1,891175
2,3,3,5,10,9,77,1,94,1,0,815847
0,3,2,2,9,1,72,1,133,1,0,861504
4,7,7,4,6,8,25,5,82,1,1,668169
2,25,6,10,6,4,91,1,117,1,0,1041710
4,18,1,10,7,7,29,3,105,0,0,860402
1,1,10,4,9,8,43,4,114,1,1,1278088
3,8,7,1,2,2,44,4,121,1,1,1047308
2,3,1,1,7,8,59,5,114,1,1,639184
2,13,1,3,3,6,38,2,133,0,0,931145
0,22,2,8,1,6,71,1,145,1,0,1632832
4,20,5,6,5,3,33,2,88,1,0,970914
2,4,5,1,2,1,88,4,101,0,1,806206
2,14,6,1,6,2,94,2,131,1,0,998519
1,23,9,6,4,4,74,4,101,1,1,1789287
2,11,5,1,3,8,33,3,112,0,0,847406
4,2,4,4,3,4,49,3,85,0,0,762919
2,13,8,3,6,8,25,3,127,1,0,1040207
1,18,3,4,6,5,100,2,107,1,0,1300867
2,7,10,7,1,9,93,1,98,1,0,928304
1,12,1,4,1,7,65,4,96,1,1,875244
1,7,5,7,7,5,100,2,105,1,1,1619014
3,2,6,5,9,5,75,5,130,1,1,1034626
4,19,6,6,6,9,96,1,104,1,0,1126692
0,0,2,10,5,8,74,1,107,1,0,910827
1,9,2,6,7,8,66,2,127,1,1,1132144
0,2,8,8,4,3,45,5,112,1,1,836505
3,9,7,7,6,7,25,0,112,1,0,1128982
0,2,8,4,6,5,53,4,130,1,1,825580
4,7,9,1,8,3,28,0,121,1,0,904278
4,24,1,6,4,7,29,1,121,1,0,934234
3,8,6,7,7,1,44,4,103,1,1,1187678
4,25,4,8,4,7,97,5,100,1,0,1011027
1,15,3,7,8,1,62,3,118,1,1,1686187
4,9,6,5,8,1,93,5,89,1,1,885542
2,5,6,8,6,1,69,0,110,1,0,931127
1,0,7,6,5,1,34,3,91,0,1,1161716
4,3,1,10,3,1,88,4,122,0,1,512624
2,24,2,8,4,2,20,1,109,0,0,1122369
2,20,7,1,8,4,84,3,104,1,0,1051556
3,5,9,4,9,1,39,3,135,1,1,1075594
1,1,5,7,8,3,78,1,110,0,0,1106597
1,2,7,8,6,4,38,5,122,1,1,621856
4,20,10,7,7,8,77,4,111,1,0,946504
3,6,4,4,6,2,68,1,139,1,0,877232
3,10,7,1,5,6,89,0,125,1,0,1246217
2,1,7,4,6,8,42,0,98,1,0,813806
1,4,3,5,2,8,35,1,117,1,0,677089
2,19,1,1,3,8,20,0,99,0,0,1030779
1,18,5,4,1,4,35,5,129,0,1,1549580
3,7,10,8,8,1,67,1,137,1,0,755933
0,17,10,7,4,7,73,2,139,1,0,1142523
2,22,8,5,5,5,97,5,126,1,1,1079805
3,19,1,10,3,4,36,1,135,0,0,1258276
2,15,9,6,7,1,86,1,98,1,0,985336
4,6,5,3,5,6,75,0,107,1,0,786470
0,12,6,4,6,7,75,5,145,1,1,1088303
4,8,7,5,7,6,90,2,103,0,0,948242
0,15,3,9,1,5,75,5,126,1,1,940289
4,3,1,1,9,5,77,0,123,0,0,589214
2,21,9,3,9,7,92,5,116,1,1,1268383
4,13,2,9,3,2,79,2,112,1,0,750680
0,20,2,7,6,4,30,5,150,1,1,1496128
3,0,5,8,6,9,80,0,131,1,0,1053160
1,17,5,5,7,6,51,3,121,1,1,1703125
2,17,10,1,5,4,69,4,106,1,0,920572
3,16,3,4,3,8,71,2,128,1,0,1050152
3,10,4,5,2,10,64,2,120,1,1,918422
3,23,3,8,3,3,27,3,110,1,1,1432175
1,0,10,3,7,6,64,0,87,0,0,567312
1,11,8,5,4,4,61,0,116,1,0,1001601
4,10,3,7,8,3,31,4,96,1,1,674566
3,22,7,5,1,6,36,1,107,1,0,1307377
4,18,9,1,10,1,54,3,85,1,0,826113
3,8,10,2,1,8,63,1,126,1,0,1022600
3,22,10,8,10,10,62,5,131,1,1,1202266
4,10,7,8,6,8,40,4,85,1,1,833863
4,10,5,5,3,5,66,1,124,1,0,720400
1,10,4,10,9,9,78,0,112,1,0,865582
2,7,4,4,4,6,84,1,131,1,0,721113
3,8,7,1,4,2,85,4,110,1,1,1057178
4,21,9,3,2,8,56,4,106,1,0,970256
4,20,8,6,10,9,90,4,102,1,0,880687
2,10,5,1,5,2,55,0,97,1,0,1089597
1,10,8,5,3,10,43,3,119,1,1,931684
0,4,10,8,7,4,76,0,143,1,0,746257
0,8,2,6,3,9,45,2,148,1,1,768455
0,8,7,8,9,4,99,3,139,1,1,1272865
1,23,1,9,9,9,90,0,92,1,0,1120956
4,6,6,10,6,8,88,2,117,1,0,700840
1,25,5,7,1,2,95,4,123,1,1,1634021
2,21,2,5,7,9,50,4,134,1,0,1129874
0,5,10,2,3,5,75,3,104,1,1,700799
3,17,2,3,3,9,46,0,110,1,0,1152658
1,20,8,10,3,2,39,1,101,1,0,1492624
1,18,9,1,4,1,56,2,118,0,0,1002699
1,15,7,7,2,8,39,2,88,1,0,1502074
4,25,10,6,10,4,24,5,125,1,0,1223177
3,16,5,4,4,3,92,4,123,1,1,1334269
1,24,1,2,8,1,77,5,109,1,1,1852014
4,11,9,6,7,8,70,5,122,1,1,874355
0,0,5,10,7,2,42,3,135,1,1,1151042
3,10,7,8,10,1,24,3,129,1,1,1014156
2,6,2,8,3,2,26,1,117,0,0,966589
1,5,5,5,5,6,84,0,103,1,0,942060
0,0,8,8,8,10,46,2,107,1,1,835655
3,3,8,6,10,10,38,3,135,1,1,902873
1,0,3,3,8,5,52,4,113,0,1,615460
1,4,4,9,2,9,48,4,103,1,1,808620
4,18,8,6,10,1,57,5,112,1,1,837942
4,2,10,5,4,10,39,5,89,1,1,761321
4,16,2,4,4,7,63,2,119,1,0,824778
1,1,6,5,10,10,98,4,100,1,1,894434
2,18,2,10,8,2,55,1,92,1,0,1020465
2,7,8,1,2,2,63,3,101,1,0,687367
1,23,1,9,2,7,35,3,125,1,1,1285284
4,11,1,6,9,5,74,3,91,1,0,856764
2,8,7,5,3,10,34,4,116,1,1,770209
2,12,10,10,8,5,55,0,131,1,0,712313
0,18,1,9,8,8,97,0,114,1,0,1545471
1,12,7,7,4,10,84,1,95,1,0,1254605
3,24,8,3,4,10,55,0,106,1,0,1191539
0,20,9,4,4,2,77,0,115,1,0,1065778
0,21,8,3,1,8,23,3,122,0,1,1184864
2,16,4,2,8,5,88,4,90,1,0,1074195
3,21,9,6,10,5,70,5,125,1,1,1298056
4,1,7,4,10,7,85,5,111,1,1,605670
2,10,4,3,5,4,70,3,119,1,0,812791
1,8,1,7,6,10,97,1,126,1,0,1398389
1,16,2,1,6,10,68,0,123,1,0,1307554
4,18,2,2,8,9,35,3,82,1,0,824637
0,21,4,9,8,2,85,3,145,1,1,1227643
2,10,2,6,10,9,46,3,130,1,0,672611
3,21,4,4,2,6,39,2,129,1,0,1342107
4,13,3,10,10,10,24,2,102,0,0,796856
0,24,4,4,8,6,88,4,143,1,1,1261711
1,23,10,6,9,8,51,4,106,1,1,1099218
4,8,1,7,2,6,62,1,116,0,0,910527
0,3,4,6,1,2,31,0,123,1,0,805735
0,14,3,10,9,7,33,5,112,1,1,1267638
4,16,4,8,4,4,85,2,91,1,0,848586
1,16,10,5,1,1,90,0,94,0,0,1258434
0,8,2,9,6,1,57,5,114,1,1,1262162
1,25,5,4,6,6,37,0,122,1,0,1922642
4,1,6,1,10,9,39,1,102,1,0,748106
4,9,1,1,10,4,100,1,109,0,0,654447
4,20,9,2,9,5,96,3,91,1,0,890256
0,6,5,5,9,6,46,3,145,1,1,1204430
4,12,7,2,8,6,79,3,84,1,0,865220
1,3,3,8,8,8,42,4,106,1,1,946165
3,6,8,8,4,6,26,0,131,1,0,797032
4,13,5,5,1,1,64,5,93,1,1,973847
0,3,2,8,3,4,56,1,150,1,0,1181041
2,8,5,3,8,2,54,1,124,1,0,907003
2,8,4,10,10,1,60,2,93,1,0,654721
0,23,2,9,8,3,38,0,100,1,0,1390219
0,15,9,2,2,3,83,1,101,1,0,1155438
2,4,6,8,9,2,54,5,127,1,1,748282
1,13,10,2,8,8,54,4,105,1,1,1034616
0,5,4,7,3,3,45,5,131,1,1,1029877
2,17,3,4,7,9,61,2,91,0,0,860815
2,7,10,5,7,8,34,4,114,1,1,910562
4,13,7,3,9,2,48,0,103,1,0,718459
1,15,8,1,5,1,56,2,107,0,0,1780092
1,6,1,2,7,4,57,0,127,0,0,664504
2,22,6,10,4,5,69,4,96,1,0,978317
0,17,4,9,3,9,31,3,116,1,1,1155628
0,20,8,7,5,10,59,5,134,1,1,1398323
3,9,2,4,1,10,84,4,112,0,1,1124248
3,8,1,1,4,1,23,0,135,0,0,977784
3,17,3,10,4,3,100,1,95,0,0,1437773
1,11,5,6,7,9,33,4,96,1,1,865584
1,14,10,2,8,4,75,2,120,0,0,1293943
1,2,6,8,6,3,98,0,89,1,0,1439953
2,25,4,8,2,6,57,3,109,0,0,953020
2,23,4,7,2,5,61,4,109,0,0,1176220
0,21,1,3,9,4,90,1,101,1,0,1377706
2,25,2,5,3,4,56,3,117,0,0,1121505
1,24,7,9,2,10,77,0,102,1,0,983503
0,15,3,4,5,3,97,0,136,1,0,1426388
3,5,9,10,10,4,83,5,115,1,1,693303
0,7,6,1,1,8,43,2,144,1,1,764212
2,5,3,8,3,7,50,4,98,0,1,612775
1,1,5,5,7,5,90,4,117,0,1,564586
3,6,5,2,6,4,22,1,131,1,0,717750
2,20,6,1,10,7,98,5,129,1,1,961934
0,10,3,1,6,2,36,4,146,1,1,1137542
0,15,5,4,4,2,32,1,135,1,0,1110580
2,19,8,3,4,7,23,5,102,0,1,972150
0,22,9,3,5,5,66,5,146,1,1,1386895
3,22,2,9,9,5,94,2,132,0,0,1334512
0,24,3,8,5,1,64,0,145,1,0,1555478
0,25,9,6,3,2,77,2,132,1,0,1137858
3,22,4,5,9,8,83,2,137,1,0,1163481
4,7,3,6,9,7,41,5,111,0,1,922858
0,3,5,6,7,1,69,1,142,1,0,765170
1,22,5,4,6,2,47,5,92,1,1,1344477
0,10,1,1,5,5,96,4,102,1,1,1238216
4,4,1,10,1,4,24,3,91,0,0,752336
0,22,7,7,9,9,49,1,141,1,0,1096735
1,16,3,1,8,9,68,1,129,1,0,1068030
3,19,7,8,5,6,77,1,106,1,0,1407695
3,13,7,3,10,8,31,3,122,1,1,1056708
3,21,4,1,5,9,64,5,120,1,1,1047511
4,0,4,5,7,10,100,5,123,0,1,728078
3,16,7,6,7,8,97,1,109,1,0,1204102
4,11,9,3,8,6,74,0,91,1,0,923360
0,14,8,2,5,4,85,2,117,1,0,1184973
1,1,2,3,3,3,90,1,86,0,0,1006740
0,20,6,2,9,4,72,1,111,1,0,1544673
2,19,7,4,2,5,92,2,124,1,0,1225323
0,0,10,6,3,9,42,1,101,1,0,720416
0,22,6,1,8,7,95,3,118,1,1,1051320
4,12,1,4,9,6,91,2,111,1,0,969812
3,3,8,9,7,3,66,2,139,1,1,667748
3,8,3,7,9,1,64,4,114,0,1,797938
1,0,2,9,5,2,22,1,129,0,0,1140702
1,7,6,4,9,3,86,0,114,0,0,1320928
0,11,3,5,8,2,47,5,137,1,1,1025295
2,13,6,8,7,7,35,3,93,1,0,1105066
0,9,4,3,6,9,49,2,131,1,1,1085491
0,0,2,5,4,10,93,5,140,1,1,1015844
1,9,6,10,10,7,89,3,112,1,1,1066478
1,18,2,7,1,5,56,0,105,1,0,1314627
3,5,10,8,3,9,63,2,101,1,1,1067477
4,14,2,1,4,2,48,2,116,1,0,807796
2,15,7,6,4,8,82,2,101,1,0,767529
3,12,7,9,6,1,88,1,108,1,0,836595
3,6,4,9,2,9,80,4,129,0,1,1001691
2,15,8,1,10,7,90,3,94,1,0,1181352
0,16,8,1,10,10,50,2,138,1,0,1353781
2,1,2,5,10,5,32,1,119,1,0,668578
1,8,6,8,4,10,82,3,105,1,1,666262
4,10,7,10,8,8,66,4,111,1,1,999709
2,10,5,5,6,2,53,4,104,1,1,1078558
4,9,7,10,2,2,88,2,96,1,0,891611
1,3,8,4,8,3,29,4,122,0,1,1245183
2,0,10,7,4,2,55,3,122,1,0,788280
2,17,4,7,1,4,99,5,117,0,1,1222176
3,10,9,5,4,5,69,5,135,1,1,861006
2,23,10,6,8,4,52,1,112,1,0,961995
4,19,4,5,5,9,60,5,100,1,1,1040687
3,24,3,7,2,1,79,1,134,0,0,1173330
2,0,2,7,8,6,79,2,106,1,0,667542
